1979	29	西城秀樹	ホップ・ステップ・ジャンプ	0.92
1979	30	南こうせつ	夢一夜	-0.63
1980	01	もんた&ブラザーズ	ダンシング・オールナイト	-0.34
1980	02	久保田早紀	異邦人	-0.68
1980	03	クリスタルキング	大都会	0.62
1980	04	シャネルズ	ランナウェイ	0.6
1980	05	長渕剛	順子	-0.72
1980	06	海援隊	贈る言葉	-0.42
1980	07	五木ひろし	おまえとふたり	0.3
1980	08	ロス・インディオス&シルヴィア	別れても好きな人	-0.45
1980	09	オフコース	さよなら	-0.68
1980	10	田原俊彦	哀愁でいと	-0.73
1980	11	ばんばひろふみ	SACHIKO	0.35
1980	12	谷村新司	昴	-0.45
1980	13	小林幸子	とまり木	-0.78
1980	14	松田聖子	風は秋色	-0.22
1980	15	松田聖子	青い珊瑚礁	0.86
1980	16	クリスタルキング	蜃気楼	0.82
1980	17	村木賢吉	おやじの海	0.42
1980	18	さだまさし	防人の詩	-0.55
1980	20	アリス	秋止符	-0.27
1980	21	五木ひろし	倖せさがして	0.68
1980	23	財津和夫	Wake Up	0.27
1980	24	渡辺真知子	唇よ、熱く君を語れ	0.68
1980	25	山下達郎	RIDE ON TIME	0.92
1980	26	八代亜紀	雨の慕情	-0.24
1980	28	さだまさし	道化師のソネット	-0.15
1980	29	敏いとうとハッピー＆ブルー	よせばいいのに	-0.86
1980	30	竹内まりや	不思議なピーチパイ	0.88
1981	01	寺尾聰	ルビーの指環	-0.84
1981	02	竜鉄也	奥飛騨慕情	-0.66
1981	05	松山千春	長い夜	0.85
1981	06	都はるみ	大阪しぐれ	-0.66
1981	07	シャネルズ	街角トワイライト	-0.35
1981	08	五輪真弓	恋人よ	-0.34
1981	09	松田聖子	チェリーブラッサム	0.68
1981	10	松任谷由実	守ってあげたい	0.68
1981	13	雅夢	愛はかげろう	-0.68
1981	14	松田聖子	夏の扉	0.32
1981	16	山本譲二	みちのくひとり旅	-0.63
1981	17	松村和子	帰ってこいよ	-0.35
1981	18	堀江淳	メモリーグラス	-0.68
1981	19	寺尾聰	シャドー・シティ	-0.45
1981	20	近藤真彦	ヨコハマ・チーク	0.42
1981	21	近藤真彦	ギンギラギンにさりげなく	0.86
1981	22	石原裕次郎	ブランデーグラス	-0.7
1981	23	松田聖子	白いパラソル	0.73
1981	25	西田敏行	もしもピアノが弾けたなら	-0.68
1981	28	ザ・ぼんち	恋のぼんちシート	0.6
1981	29	シャネルズ	ハリケーン	-0.65
1981	30	五十嵐浩晃	ペガサスの朝	0.76
1982	01	あみん	待つわ	-0.55
1982	02	薬師丸ひろ子	セーラー服と機関銃	-0.24
1982	03	岩崎宏美	聖母たちのララバイ	-0.35
1982	04	中村雅俊	心の色	0.46
1982	05	細川たかし	北酒場	0.15
1982	06	中島みゆき	悪女	-0.62
1982	07	近藤真彦	ハイティーン・ブギ	0.62
1982	08	サザンオールスターズ	チャコの海岸物語	0.55
1982	10	近藤真彦	ふられてBANZAI	-0.42
1982	11	松田聖子	渚のバルコニー	0.6
1982	12	松田聖子	赤いスイートピー	0.65
1982	14	郷ひろみ	哀愁のカサブランカ	-0.68
1982	15	松田聖子	小麦色のマーメイド	0.45
1982	16	Johnny	ジェームス・ディーンのように	0.68
1982	17	中島みゆき	誘惑	-0.45
1982	18	大橋純子	シルエット・ロマンス	0.71
1982	19	ザ・タイガース	色つきの女でいてくれよ	-0.55
1982	21	一風堂	すみれSeptember Love	0.71
1982	22	山下久美子	赤道小町ドキッ	0.73
1982	23	田原俊彦	原宿キッス	0.68
1982	24	来生たかお	夢の途中	-0.33
1982	25	嶋大輔	男の勲章	0.45
1982	26	近藤真彦	ホレたぜ!乾杯	0.55
1982	27	田原俊彦	君に薔薇薔薇…という感じ	0.86
1982	28	田原俊彦	NINJIN娘	0.62
1982	29	アン・ルイス	ラ・セゾン	0.46
1982	30	山本譲二	みちのくひとり旅	-0.42
1983	01	大川栄策	さざんかの宿	-0.71
1983	02	細川たかし	矢切の渡し	-0.62
1983	03	わらべ	めだかの兄妹	0.78
1983	04	薬師丸ひろ子	探偵物語	-0.35
1983	05	佳山明生	氷雨	-0.75
1983	07	松田聖子	ガラスの林檎	-0.35
1983	08	中森明菜	セカンド・ラブ	-0.27
1983	10	ラッツ&スター	め組のひと	0.63
1983	11	原田知世	時をかける少女	0.2
1983	12	ヒロシ＆キーボー	3年目の浮気	-0.88
1983	13	中森明菜	2分の1の神話	-0.63
1983	14	村下孝蔵	初恋	-0.44
1983	15	日野美歌	氷雨	-0.73
